CustomerID,Gender,Age,Items Purchased,Category,Purchase Amount,Shipping Type,Profession,Subscription Status,Season,Country
970,Female,22,Jeans,Clothing,63,Next Day Air,Engineer,Yes,Spring,Albania
971,Male,22,Jeans,Clothing,55,Next Day Air,Artist,Yes,Spring,Albania
972,Female,22,Jeans,Clothing,98,Next Day Air,Artist,Yes,Spring,Albania
973,Female,22,Jeans,Clothing,99,Next Day Air,Entertainment,Yes,Spring,Albania
974,Female,22,Jeans,Clothing,65,Next Day Air,Marketing,Yes,Spring,Albania
975,Male,22,Jeans,Clothing,35,Next Day Air,Engineer,Yes,Spring,Albania
976,Male,22,Jeans,Clothing,85,Next Day Air,Entertainment,Yes,Spring,Albania
977,Female,22,Jeans,Clothing,96,Next Day Air,Artist,Yes,Spring,Albania
978,Male,22,Jeans,Clothing,74,Next Day Air,Doctor,Yes,Spring,Albania
979,Female,22,Jeans,Clothing,52,Next Day Air,Artist,Yes,Spring,Albania
980,Female,22,Jeans,Clothing,22,Next Day Air,Engineer,Yes,Spring,Albania
981,Male,22,Jeans,Clothing,21,Next Day Air,Lawyer,Yes,Spring,Albania
982,Male,22,Jeans,Clothing,45,Next Day Air,Healthcare,Yes,Spring,Albania
983,Male,22,Jeans,Clothing,77,Next Day Air,Executive,Yes,Spring,Albania
984,Female,22,Jeans,Clothing,50,Next Day Air,Homemaker,Yes,Spring,Albania
985,Female,22,Jeans,Clothing,25,Next Day Air,Healthcare,Yes,Spring,Albania
986,Male,22,Jeans,Clothing,15,Next Day Air,Artist,Yes,Spring,Albania
987,Female,22,Jeans,Clothing,69,Next Day Air,Entertainment,Yes,Spring,Albania
988,Female,22,Jeans,Clothing,85,Next Day Air,Entertainment,Yes,Spring,Albania
989,Female,22,Jeans,Clothing,12,Next Day Air,Executive,Yes,Spring,Albania
990,Female,22,Jeans,Clothing,100,Next Day Air,Artist,Yes,Spring,Albania
991,Female,22,Jeans,Clothing,23,Next Day Air,Executive,Yes,Spring,Albania
992,Male,22,Jeans,Clothing,14,Next Day Air,Artist,Yes,Spring,Albania
993,Male,22,Jeans,Clothing,25,Next Day Air,Doctor,Yes,Spring,Albania
994,Female,22,Jeans,Clothing,41,Next Day Air,Artist,Yes,Spring,Albania
995,Female,22,Jeans,Clothing,22,Next Day Air,Engineer,Yes,Spring,Albania
996,Male,22,Jeans,Clothing,63,Next Day Air,Healthcare,Yes,Spring,Albania
997,Female,22,Jeans,Clothing,55,Next Day Air,Artist,Yes,Spring,Albania
998,Female,22,Jeans,Clothing,98,Next Day Air,Entertainment,Yes,Spring,Albania
999,Male,22,Jeans,Clothing,99,Next Day Air,Artist,Yes,Spring,Albania
1000,Male,22,Jeans,Clothing,65,Next Day Air,Entertainment,Yes,Spring,Albania
1001,Female,22,Jeans,Clothing,35,Next Day Air,Entertainment,Yes,Spring,Albania
1002,Female,22,Jeans,Clothing,85,Next Day Air,Artist,Yes,Spring,Albania
1003,Male,22,Jeans,Clothing,96,Next Day Air,Healthcare,Yes,Spring,Albania
1004,Male,22,Jeans,Clothing,74,Next Day Air,Lawyer,Yes,Spring,Albania
1005,Male,22,Jeans,Clothing,52,Next Day Air,Healthcare,Yes,Spring,Albania
1006,Female,22,Jeans,Clothing,22,Next Day Air,Artist,Yes,Spring,Albania
1007,Female,22,Jeans,Clothing,21,Next Day Air,Lawyer,Yes,Spring,Albania
1008,Male,22,Jeans,Clothing,45,Next Day Air,Artist,Yes,Spring,Albania
1009,Male,22,Jeans,Clothing,77,Next Day Air,Healthcare,Yes,Spring,Albania
1010,Male,22,Jeans,Clothing,50,Next Day Air,,Yes,Spring,Albania
1011,Male,22,Jeans,Clothing,25,Next Day Air,Entertainment,Yes,Spring,Albania
1012,Female,22,Jeans,Clothing,15,Next Day Air,Executive,Yes,Spring,Albania
1013,Female,22,Jeans,Clothing,69,Next Day Air,Artist,Yes,Spring,Albania
1014,Male,22,Jeans,Clothing,85,Next Day Air,Artist,Yes,Spring,Albania
1015,Female,22,Jeans,Clothing,12,Next Day Air,Executive,Yes,Spring,Albania
1016,Female,22,Jeans,Clothing,100,Next Day Air,Entertainment,Yes,Spring,Albania
1017,Female,22,Jeans,Clothing,23,Next Day Air,Entertainment,Yes,Spring,Albania
1018,Female,22,Jeans,Clothing,14,Next Day Air,Artist,Yes,Spring,Albania
1019,Female,22,Jeans,Clothing,25,Next Day Air,Lawyer,Yes,Spring,Albania
1020,Female,22,Jeans,Clothing,41,Next Day Air,Executive,Yes,Spring,Albania
1021,Male,22,Jeans,Clothing,22,Next Day Air,Healthcare,Yes,Spring,Albania
1022,Female,22,Jeans,Clothing,63,Next Day Air,Artist,Yes,Spring,Albania
1023,Female,22,Jeans,Clothing,55,Next Day Air,Healthcare,Yes,Spring,Albania
1024,Male,22,Jeans,Clothing,98,Next Day Air,Healthcare,Yes,Spring,Albania
1025,Female,22,Jeans,Clothing,99,Next Day Air,Marketing,Yes,Spring,Albania
1026,Female,22,Jeans,Clothing,65,Next Day Air,Artist,Yes,Spring,Albania
1027,Male,22,Jeans,Clothing,35,Next Day Air,Entertainment,Yes,Spring,Albania
1028,Male,22,Jeans,Clothing,85,Next Day Air,Engineer,Yes,Spring,Albania
1029,Male,22,Jeans,Clothing,96,Next Day Air,Artist,Yes,Spring,Albania
1030,Male,22,Jeans,Clothing,74,Next Day Air,Doctor,Yes,Spring,Albania
1031,Male,22,Jeans,Clothing,52,Next Day Air,Artist,Yes,Spring,Albania
1032,Male,22,Jeans,Clothing,22,Next Day Air,Artist,Yes,Spring,Albania
1033,Female,22,Jeans,Clothing,21,Next Day Air,Executive,Yes,Spring,Albania
1034,Female,22,Jeans,Clothing,45,Next Day Air,Doctor,Yes,Spring,Albania
1035,Male,22,Jeans,Clothing,77,Next Day Air,Healthcare,Yes,Spring,Albania
1036,Female,22,Jeans,Clothing,50,Next Day Air,Healthcare,Yes,Spring,Albania
1037,Female,22,Jeans,Clothing,25,Next Day Air,Marketing,Yes,Spring,Albania
1038,Male,22,Jeans,Clothing,15,Next Day Air,Engineer,Yes,Spring,Albania
1039,Male,23,Jeans,Clothing,69,Next Day Air,Entertainment,Yes,Spring,Albania
1040,Female,25,Jeans,Clothing,85,Next Day Air,Artist,Yes,Spring,Albania
1041,Female,46,Jeans,Clothing,12,Next Day Air,Entertainment,Yes,Spring,Albania
1042,Male,28,Jeans,Clothing,100,Next Day Air,Artist,Yes,Spring,Albania
1043,Female,24,Jeans,Clothing,23,Next Day Air,Artist,Yes,Spring,Albania
1044,Female,27,Jeans,Clothing,14,Next Day Air,Artist,Yes,Spring,Albania
1045,Male,22,Jeans,Clothing,25,Next Day Air,Healthcare,Yes,Spring,Albania
1046,Male,22,Jeans,Clothing,41,Next Day Air,Entertainment,Yes,Spring,Albania
1047,Male,22,Jeans,Clothing,22,Next Day Air,Engineer,Yes,Spring,Albania
1048,Female,22,Jeans,Clothing,63,Next Day Air,Doctor,Yes,Spring,Albania
1049,Female,22,Jeans,Clothing,55,Next Day Air,Artist,Yes,Spring,Albania
1050,Male,22,Jeans,Clothing,98,Next Day Air,Entertainment,Yes,Spring,Albania
1051,Male,22,Jeans,Clothing,99,Next Day Air,Entertainment,Yes,Spring,Albania
1052,Male,22,Jeans,Clothing,65,Next Day Air,Doctor,Yes,Spring,Albania
1053,Female,22,Jeans,Clothing,35,Next Day Air,Entertainment,Yes,Spring,Albania
1054,Female,22,Jeans,Clothing,85,Next Day Air,Artist,Yes,Spring,Albania
1055,Female,22,Jeans,Clothing,96,Next Day Air,Artist,Yes,Spring,Albania
1056,Female,22,Jeans,Clothing,74,Next Day Air,Artist,Yes,Spring,Albania
1057,Male,22,Jeans,Clothing,52,Next Day Air,Healthcare,Yes,Spring,Albania
1058,Female,22,Jeans,Clothing,22,Next Day Air,Homemaker,Yes,Spring,Albania
1059,Male,22,Jeans,Clothing,21,Next Day Air,Doctor,Yes,Spring,Albania
1060,Female,22,Jeans,Clothing,45,Next Day Air,Artist,Yes,Spring,Albania
1061,Female,22,Jeans,Clothing,77,Next Day Air,Healthcare,Yes,Spring,Albania
1062,Female,22,Jeans,Clothing,50,Next Day Air,Executive,Yes,Spring,Albania
1063,Male,22,Jeans,Clothing,25,Next Day Air,Artist,Yes,Spring,Albania
1064,Female,22,Jeans,Clothing,15,Next Day Air,Doctor,Yes,Spring,Albania
1065,Male,22,Jeans,Clothing,69,Next Day Air,Marketing,Yes,Spring,Albania
1066,Female,22,Jeans,Clothing,85,Next Day Air,Artist,Yes,Spring,Albania
1067,Male,33,Jeans,Clothing,12,Next Day Air,Doctor,Yes,Spring,Albania
1068,Female,33,Jeans,Clothing,100,Next Day Air,,Yes,Spring,Albania
1069,Female,33,Jeans,Clothing,23,Next Day Air,Artist,Yes,Spring,Albania
1070,Male,33,Jeans,Clothing,14,Next Day Air,Artist,Yes,Spring,Albania
1071,Male,33,Jeans,Clothing,25,Free Shipping,Entertainment,Yes,Spring,Albania
1072,Male,33,Jeans,Clothing,41,Free Shipping,Artist,Yes,Spring,Albania
1073,Male,33,Jeans,Clothing,22,Free Shipping,Healthcare,Yes,Spring,Albania
1074,Male,33,Jeans,Clothing,63,Free Shipping,Entertainment,Yes,Spring,Albania
1075,Female,33,Jeans,Clothing,55,Free Shipping,Doctor,Yes,Spring,Albania
1076,Female,33,Jeans,Clothing,98,Free Shipping,Entertainment,Yes,Spring,Albania
1077,Male,33,Jeans,Clothing,99,Free Shipping,Entertainment,Yes,Spring,Albania
1078,Male,33,Jeans,Clothing,65,Free Shipping,Entertainment,Yes,Spring,Albania
1079,Male,33,Jeans,Clothing,35,Free Shipping,Engineer,Yes,Spring,Albania
1080,Male,33,Jeans,Clothing,85,Free Shipping,Engineer,Yes,Spring,Albania
1081,Female,33,Jeans,Clothing,96,Free Shipping,Engineer,Yes,Spring,Albania
1082,Female,33,Jeans,Clothing,74,Free Shipping,Artist,Yes,Spring,Albania
1083,Male,33,Jeans,Clothing,52,Free Shipping,Entertainment,Yes,Spring,Albania
1084,Female,33,Jeans,Clothing,22,Free Shipping,Artist,Yes,Spring,Albania
1085,Female,33,Jeans,Clothing,21,Free Shipping,Lawyer,Yes,Spring,Albania
1086,Male,33,Jeans,Clothing,45,Free Shipping,Healthcare,Yes,Spring,Albania
1087,Female,33,Jeans,Clothing,77,Free Shipping,Engineer,Yes,Spring,Albania
1088,Male,60,Jeans,Clothing,50,Free Shipping,Engineer,Yes,Spring,Albania
1089,Female,60,Jeans,Clothing,25,Free Shipping,,Yes,Spring,Albania
1090,Female,60,Jeans,Clothing,15,Free Shipping,Artist,Yes,Spring,Albania
1091,Female,60,Jeans,Clothing,69,Free Shipping,Executive,Yes,Spring,Albania
1092,Female,60,Jeans,Clothing,85,Free Shipping,Artist,Yes,Spring,Albania
1093,Male,60,Jeans,Clothing,12,Free Shipping,,Yes,Spring,Albania
1094,Female,60,Jeans,Clothing,100,Free Shipping,Artist,Yes,Spring,Albania
1095,Female,60,Jeans,Clothing,23,Free Shipping,Healthcare,Yes,Spring,Albania
1096,Female,60,Jeans,Clothing,14,Free Shipping,Healthcare,Yes,Spring,Albania
1097,Female,60,Jeans,Clothing,25,Free Shipping,Healthcare,Yes,Spring,Albania
1098,Male,60,Jeans,Clothing,41,Free Shipping,Doctor,Yes,Spring,Albania
1099,Male,60,Jeans,Clothing,22,Free Shipping,Artist,Yes,Spring,Albania
1100,Male,60,Jeans,Clothing,63,Free Shipping,Artist,Yes,Spring,Albania
1101,Female,60,Jeans,Clothing,55,Free Shipping,Entertainment,Yes,Spring,Albania
1102,Male,55,Jeans,Clothing,98,Free Shipping,Entertainment,Yes,Spring,Albania
1103,Female,55,Jeans,Clothing,99,Free Shipping,Engineer,Yes,Spring,Albania
1104,Female,55,Jeans,Clothing,65,Free Shipping,Entertainment,Yes,Spring,Albania
1105,Female,55,Jeans,Clothing,35,Free Shipping,Entertainment,Yes,Spring,Albania
1106,Female,55,Jeans,Clothing,85,Free Shipping,Artist,Yes,Spring,Albania
1107,Female,55,Jeans,Clothing,96,Free Shipping,Executive,Yes,Spring,Albania
1108,Male,55,Jeans,Clothing,74,Free Shipping,Engineer,Yes,Spring,United states
1109,Female,55,Jeans,Clothing,52,Free Shipping,Lawyer,Yes,Spring,Afghanistan
1110,Female,55,Jeans,Clothing,22,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1111,Female,55,Jeans,Clothing,21,Free Shipping,Engineer,Yes,Spring,Afghanistan
1112,Female,55,Jeans,Clothing,45,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1113,Male,55,Jeans,Clothing,77,Free Shipping,Artist,Yes,Spring,Afghanistan
1114,Male,55,Jeans,Clothing,50,Free Shipping,Lawyer,Yes,Spring,Afghanistan
1115,Male,55,Jeans,Clothing,25,Free Shipping,Engineer,Yes,Spring,Afghanistan
1116,Female,55,Jeans,Clothing,15,Free Shipping,Artist,Yes,Spring,Afghanistan
1117,Male,55,Jeans,Clothing,69,Free Shipping,Executive,Yes,Spring,Afghanistan
1118,Female,55,Jeans,Clothing,85,Free Shipping,Engineer,Yes,Spring,Afghanistan
1119,Female,55,Jeans,Clothing,12,Free Shipping,Executive,Yes,Spring,Afghanistan
1120,Female,18,Jeans,Clothing,100,Free Shipping,Executive,Yes,Spring,Afghanistan
1121,Female,20,Jeans,Clothing,23,Free Shipping,Entertainment,Yes,Spring,Afghanistan
1122,Female,35,Jeans,Clothing,14,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1123,Male,45,Jeans,Clothing,25,Free Shipping,Artist,Yes,Spring,Afghanistan
1124,Female,60,Jeans,Clothing,41,Free Shipping,Artist,Yes,Spring,Afghanistan
1125,Female,22,Jeans,Clothing,22,Free Shipping,Artist,Yes,Spring,Afghanistan
1126,Female,24,Jeans,Clothing,63,Free Shipping,Marketing,Yes,Spring,Afghanistan
1127,Female,68,Jeans,Clothing,55,Free Shipping,Artist,Yes,Spring,Afghanistan
1128,Male,53,Jeans,Clothing,98,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1129,Male,74,Jeans,Clothing,99,Free Shipping,Artist,Yes,Spring,Afghanistan
1130,Male,55,Jeans,Clothing,65,Free Shipping,Artist,Yes,Spring,Afghanistan
1131,Female,51,Jeans,Clothing,35,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1132,Male,42,Jeans,Clothing,85,Free Shipping,Lawyer,Yes,Spring,Afghanistan
1133,Female,43,Jeans,Clothing,96,Free Shipping,Artist,Yes,Spring,Afghanistan
1134,Female,47,Jeans,Clothing,74,Free Shipping,Lawyer,Yes,Spring,Afghanistan
1135,Female,48,Jeans,Clothing,52,Free Shipping,Artist,Yes,Spring,Afghanistan
1136,Female,60,Jeans,Clothing,22,Free Shipping,Artist,Yes,Spring,Afghanistan
1137,Male,22,Jeans,Clothing,21,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1138,Male,21,Jeans,Clothing,45,Free Shipping,Entertainment,Yes,Spring,Afghanistan
1139,Male,19,Jeans,Clothing,77,Free Shipping,Entertainment,Yes,Spring,Afghanistan
1140,Female,23,Jeans,Clothing,50,Free Shipping,Entertainment,Yes,Spring,Afghanistan
1141,Male,25,Jeans,Clothing,25,Free Shipping,Marketing,Yes,Spring,Afghanistan
1142,Female,25,Jeans,Clothing,15,Free Shipping,Artist,Yes,Spring,Afghanistan
1143,Female,26,Jeans,Clothing,69,Free Shipping,Executive,Yes,Spring,Afghanistan
1144,Female,28,Jeans,Clothing,85,Free Shipping,Lawyer,Yes,Spring,Afghanistan
1145,Female,27,Jeans,Clothing,12,Free Shipping,Lawyer,Yes,Spring,Afghanistan
1146,Female,29,Jeans,Clothing,100,Free Shipping,Marketing,Yes,Spring,Afghanistan
1147,Male,21,Jeans,Clothing,23,Free Shipping,Artist,Yes,Spring,Afghanistan
1148,Female,24,Jeans,Clothing,14,Free Shipping,Homemaker,Yes,Spring,Afghanistan
1149,Female,25,Jeans,Clothing,25,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1150,Female,26,Jeans,Clothing,41,Free Shipping,Marketing,Yes,Spring,Afghanistan
1151,Male,23,Jeans,Clothing,22,Free Shipping,Lawyer,Yes,Spring,Afghanistan
1152,Female,25,Jeans,Clothing,63,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1153,Female,33,Jeans,Clothing,55,Free Shipping,Executive,Yes,Spring,Afghanistan
1154,Female,33,Jeans,Clothing,98,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1155,Female,36,Jeans,Clothing,99,Free Shipping,Artist,Yes,Spring,Afghanistan
1156,Male,25,Jeans,Clothing,65,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1157,Male,36,Jeans,Clothing,35,Free Shipping,Engineer,Yes,Spring,Afghanistan
1158,Male,39,Jeans,Clothing,85,Free Shipping,Doctor,Yes,Spring,Afghanistan
1159,Female,38,Jeans,Clothing,96,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1160,Male,22,Jeans,Clothing,74,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1161,Female,22,Jeans,Clothing,52,Express,Doctor,Yes,Spring,Afghanistan
1162,Female,22,Jeans,Clothing,22,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1163,Female,22,Jeans,Clothing,21,Next Day Air,Artist,Yes,Spring,Afghanistan
1164,Female,22,Jeans,Clothing,45,Express,Healthcare,Yes,Spring,Afghanistan
1165,Female,22,Jeans,Clothing,77,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1166,Male,22,Jeans,Clothing,50,Next Day Air,Artist,Yes,Spring,Afghanistan
1167,Female,22,Jeans,Clothing,25,Express,Artist,Yes,Spring,Afghanistan
1168,Female,22,Jeans,Clothing,15,Free Shipping,Artist,Yes,Spring,Afghanistan
1169,Female,22,Jeans,Clothing,69,Next Day Air,Artist,Yes,Spring,Afghanistan
1170,Female,22,Jeans,Clothing,85,Express,Engineer,Yes,Spring,Afghanistan
1171,Male,22,Jeans,Clothing,12,Free Shipping,Entertainment,Yes,Spring,Afghanistan
1172,Female,22,Jeans,Clothing,100,Next Day Air,Lawyer,Yes,Spring,Afghanistan
1173,Female,22,Jeans,Clothing,23,Express,Executive,Yes,Spring,Afghanistan
1174,Female,22,Jeans,Clothing,14,Free Shipping,Artist,Yes,Spring,Afghanistan
1175,Female,22,Jeans,Clothing,25,Next Day Air,Artist,Yes,Spring,Afghanistan
1176,Male,22,Jeans,Clothing,41,Express,Executive,Yes,Spring,Afghanistan
1177,Male,22,Jeans,Clothing,22,Free Shipping,Artist,Yes,Spring,Afghanistan
1178,Male,22,Jeans,Clothing,63,Next Day Air,Engineer,Yes,Spring,Afghanistan
1179,Female,22,Jeans,Clothing,55,Express,Artist,Yes,Spring,Afghanistan
1180,Male,22,Jeans,Clothing,98,Free Shipping,Lawyer,Yes,Spring,Afghanistan
1181,Female,22,Jeans,Clothing,99,Next Day Air,Artist,Yes,Spring,Afghanistan
1182,Female,22,Jeans,Clothing,65,Express,Executive,Yes,Spring,Afghanistan
1183,Female,22,Jeans,Clothing,35,Free Shipping,Entertainment,Yes,Spring,Afghanistan
1184,Female,22,Jeans,Clothing,85,Next Day Air,Healthcare,Yes,Spring,Afghanistan
1185,Female,22,Jeans,Clothing,96,Express,Doctor,Yes,Spring,Afghanistan
1186,Male,22,Jeans,Clothing,74,Free Shipping,Healthcare,Yes,Spring,Afghanistan
1187,Female,22,Jeans,Clothing,52,Next Day Air,Artist,Yes,Spring,Afghanistan
1188,Female,22,Jeans,Clothing,22,Express,Entertainment,Yes,Spring,Afghanistan
1189,Female,22,Jeans,Clothing,21,Free Shipping,,Yes,Spring,Afghanistan
1190,Female,22,Jeans,Clothing,45,Next Day Air,Entertainment,Yes,Spring,Afghanistan
1191,Male,22,Jeans,Clothing,77,Express,Artist,Yes,Spring,Afghanistan
1192,Female,22,Jeans,Clothing,50,Free Shipping,Artist,Yes,Spring,Afghanistan
1193,Male,22,Jeans,Clothing,25,Next Day Air,Artist,Yes,Spring,Afghanistan
1194,Female,22,Jeans,Clothing,15,Express,Executive,Yes,Spring,Afghanistan
1195,Female,22,Jeans,Clothing,69,Free Shipping,Doctor,Yes,Spring,Afghanistan
1196,Female,22,Jeans,Clothing,85,Next Day Air,Doctor,Yes,Spring,Australia
1197,Female,22,Jeans,Clothing,12,Express,Entertainment,Yes,Spring,Australia
1198,Male,22,Jeans,Clothing,100,Free Shipping,Artist,Yes,Spring,Australia
1199,Male,22,Jeans,Clothing,23,Next Day Air,Artist,Yes,Spring,Australia
1200,Male,22,Jeans,Clothing,14,Express,Executive,Yes,Spring,Australia
1201,Male,22,Jeans,Clothing,25,Free Shipping,Artist,Yes,Spring,Australia
1202,Male,22,Jeans,Clothing,41,Next Day Air,Healthcare,Yes,Spring,Australia
1203,Female,22,Jeans,Clothing,22,Express,Artist,Yes,Spring,Australia
1204,Female,22,Jeans,Clothing,63,Free Shipping,Entertainment,Yes,Spring,Australia
1205,Female,22,Jeans,Clothing,55,Next Day Air,Doctor,Yes,Spring,Australia
1206,Female,22,Jeans,Clothing,98,Express,Healthcare,Yes,Spring,Australia
1207,Female,22,Jeans,Clothing,99,Free Shipping,Executive,Yes,Spring,Australia
1208,Female,22,Jeans,Clothing,65,Next Day Air,Healthcare,Yes,Spring,Australia
1209,Male,22,Jeans,Clothing,35,Express,Doctor,Yes,Spring,Australia
1210,Female,22,Jeans,Clothing,85,Free Shipping,Artist,Yes,Spring,Australia
1211,Male,22,Jeans,Clothing,96,Next Day Air,Artist,Yes,Spring,Australia
1212,Female,22,Jeans,Clothing,74,Express,Artist,Yes,Spring,Australia
1213,Female,22,Jeans,Clothing,52,Free Shipping,Healthcare,Yes,Spring,Australia
1214,Female,22,Jeans,Clothing,22,Next Day Air,Lawyer,Yes,Spring,Australia
1215,Male,22,Jeans,Clothing,21,Express,Entertainment,Yes,Spring,Australia
1216,Male,22,Jeans,Clothing,45,Free Shipping,Artist,Yes,Spring,Australia
1217,Female,22,Jeans,Clothing,77,Next Day Air,Artist,Yes,Spring,Australia
1218,Male,22,Jeans,Clothing,50,Express,Artist,Yes,Spring,Australia
1219,Male,22,Jeans,Clothing,25,Free Shipping,Healthcare,Yes,Spring,Australia
1220,Female,22,Jeans,Clothing,15,Next Day Air,Artist,Yes,Spring,Australia
1221,Male,22,Jeans,Clothing,69,Express,Lawyer,Yes,Spring,Australia
1222,Male,22,Jeans,Clothing,85,Free Shipping,Artist,Yes,Spring,Australia
1223,Female,22,Jeans,Clothing,12,Next Day Air,Healthcare,Yes,Spring,Australia
1224,Male,22,Jeans,Clothing,100,Express,,Yes,Spring,Australia
1225,Female,22,Jeans,Clothing,23,Free Shipping,Executive,Yes,Spring,Australia
1226,Male,22,Jeans,Clothing,14,Next Day Air,Homemaker,Yes,Spring,Australia
1227,Female,22,Jeans,Clothing,25,Express,Entertainment,Yes,Spring,Australia
1228,Male,22,Jeans,Clothing,41,Free Shipping,Healthcare,Yes,Spring,Australia
1229,Female,22,Jeans,Clothing,22,Next Day Air,Engineer,Yes,Spring,Australia
1230,Female,22,Jeans,Clothing,63,Express,Artist,Yes,Spring,Australia
1231,Male,22,Jeans,Clothing,55,Free Shipping,Artist,Yes,Spring,Australia
1232,Female,22,Jeans,Clothing,98,Next Day Air,Healthcare,Yes,Spring,Australia
1233,Male,22,Jeans,Clothing,99,Express,Doctor,Yes,Spring,Australia
1234,Male,22,Jeans,Clothing,65,Free Shipping,Entertainment,Yes,Spring,Australia
1235,Female,22,Jeans,Clothing,35,Next Day Air,Artist,Yes,Spring,Australia
1236,Female,22,Jeans,Clothing,85,Express,Healthcare,Yes,Spring,Australia
1237,Female,22,Jeans,Clothing,96,Free Shipping,Marketing,Yes,Spring,Australia
1238,Female,22,Jeans,Clothing,74,Next Day Air,Executive,Yes,Spring,Australia
1239,Female,22,Jeans,Clothing,52,Express,Executive,Yes,Spring,Australia
1240,Female,22,Jeans,Clothing,22,Free Shipping,Homemaker,Yes,Spring,Australia
1241,Female,22,Jeans,Clothing,21,Next Day Air,Marketing,Yes,Spring,Australia
1242,Male,22,Jeans,Clothing,45,Express,Doctor,Yes,Spring,Australia
1243,Male,22,Jeans,Clothing,77,Free Shipping,Artist,Yes,Spring,Australia
1244,Female,22,Jeans,Clothing,50,Next Day Air,Healthcare,Yes,Spring,Australia
1245,Female,22,Jeans,Clothing,25,Express,Engineer,Yes,Spring,Australia
1246,Female,22,Jeans,Clothing,15,Free Shipping,Engineer,Yes,Spring,Australia
1247,Female,22,Jeans,Clothing,69,Next Day Air,Lawyer,Yes,Spring,Australia
1248,Female,22,Jeans,Clothing,85,Express,Doctor,Yes,Spring,Australia
1249,Female,22,Jeans,Clothing,12,Free Shipping,Entertainment,Yes,Spring,Australia
1250,Female,22,Jeans,Clothing,100,Next Day Air,Artist,Yes,Spring,Australia
1251,Female,22,Jeans,Clothing,23,Express,Doctor,Yes,Spring,Australia
1252,Male,22,Jeans,Clothing,14,Free Shipping,Executive,Yes,Spring,Australia
1253,Female,22,Jeans,Clothing,25,Next Day Air,Entertainment,Yes,Spring,Australia
1254,Male,22,Jeans,Clothing,41,Express,Doctor,Yes,Spring,Australia
1255,Female,22,Jeans,Clothing,22,Free Shipping,Engineer,Yes,Spring,Australia
1256,Male,22,Jeans,Clothing,63,Next Day Air,Engineer,Yes,Spring,Australia
1257,Female,22,Jeans,Clothing,55,Express,Healthcare,Yes,Spring,Australia
1258,Male,22,Jeans,Clothing,98,Free Shipping,Engineer,Yes,Spring,Australia
1259,Female,22,Jeans,Clothing,99,Next Day Air,Lawyer,Yes,Spring,Australia
1260,Male,22,Jeans,Clothing,65,Express,Artist,Yes,Spring,Australia
1261,Male,22,Jeans,Clothing,35,Free Shipping,Homemaker,Yes,Spring,Australia
1262,Male,22,Jeans,Clothing,85,Next Day Air,Healthcare,Yes,Spring,Australia
1263,Female,22,Jeans,Clothing,96,Express,Homemaker,Yes,Spring,Australia
1264,Female,22,Jeans,Clothing,74,Free Shipping,Lawyer,Yes,Spring,Australia
1265,Male,22,Jeans,Clothing,52,Next Day Air,Artist,Yes,Spring,Australia
1266,Male,22,Jeans,Clothing,22,Express,Lawyer,Yes,Spring,Australia
1267,Female,22,Jeans,Clothing,21,Free Shipping,Artist,Yes,Spring,Australia
1268,Female,22,Jeans,Clothing,45,Next Day Air,Entertainment,Yes,Spring,Australia
1269,Male,22,Jeans,Clothing,77,Express,Artist,Yes,Spring,Australia
1270,Female,22,Jeans,Clothing,50,Free Shipping,Doctor,Yes,Spring,Australia
1271,Male,22,Jeans,Clothing,25,Next Day Air,Entertainment,Yes,Spring,Australia
1272,Female,22,Jeans,Clothing,15,Express,Entertainment,Yes,Spring,Australia
1273,Female,22,Jeans,Clothing,69,Free Shipping,Healthcare,Yes,Spring,Australia
1274,Female,22,Jeans,Clothing,85,Next Day Air,Artist,Yes,Spring,Australia
1275,Male,22,Jeans,Clothing,12,Express,Doctor,Yes,Spring,Australia
1276,Male,22,Jeans,Clothing,100,Free Shipping,Engineer,Yes,Spring,Australia
1277,Female,22,Jeans,Clothing,23,Next Day Air,Artist,Yes,Spring,Australia
1278,Male,22,Jeans,Clothing,14,Express,Engineer,Yes,Spring,Australia
1279,Female,22,Jeans,Clothing,25,Free Shipping,Healthcare,Yes,Spring,Australia
1280,Female,22,Jeans,Clothing,41,Next Day Air,Healthcare,Yes,Spring,Australia
1281,Male,22,Jeans,Clothing,22,Express,Healthcare,Yes,Spring,Australia
1282,Male,22,Jeans,Clothing,63,Free Shipping,Artist,Yes,Spring,Australia
1283,Male,22,Jeans,Clothing,55,Next Day Air,Executive,Yes,Spring,Australia
1284,Female,22,Jeans,Clothing,98,Express,Engineer,Yes,Spring,Australia
